"county","speciesName","n"
"Allen","Sphenopholis intermedia",1
"Allen","Sphenopholis obtusata",1
"Allen","Spiraea alba",1
"Allen","Spiranthes cernua",1
"Allen","Spiranthes lacera",1
"Allen","Spirodela polyrhiza",2
"Allen","Stachys tenuifolia",3
"Allen","Staphylea trifolia",1
"Allen","Stellaria longifolia",2
"Allen","Symphyotrichum cordifolium",1
"Allen","Symphyotrichum dumosum",3
"Allen","Symphyotrichum firmum",3
"Allen","Symphyotrichum laeve",2
"Allen","Symphyotrichum lanceolatum",4
"Allen","Symphyotrichum lateriflorum",2
"Allen","Symphyotrichum novae-angliae",2
"Allen","Symphyotrichum pilosum",2
"Allen","Symphyotrichum puniceum",1
"Allen","Symphyotrichum shortii",1
"Allen","Symphyotrichum urophyllum",1
"Allen","Taenidia integerrima",1
"Allen","Teucrium canadense",1
"Allen","Thalictrum dasycarpum",4
"Allen","Thalictrum dioicum",2
"Allen","Thalictrum revolutum",2
"Allen","Thaspium chapmanii",1
"Allen","Thaspium trifoliatum",2
"Allen","Thelypteris palustris",1
"Allen","Tilia americana",4
"Allen","Toxicodendron radicans",1
"Allen","Toxicodendron vernix",1
"Allen","Tradescantia ohiensis",1
"Allen","Triadenum fraseri",1
"Allen","Trillium grandiflorum",4
"Allen","Trillium sessile",1
"Allen","Triodanis perfoliata",1
"Allen","Triosteum perfoliatum",1
"Allen","Turritis glabra",1
"Allen","Ulmus americana",1
"Allen","Ulmus rubra",1
"Allen","Ulmus thomasii",1
"Allen","Urtica dioica",1
"Allen","Utricularia gibba",1
"Allen","Uvularia grandiflora",1
"Allen","Vaccinium corymbosum",4
"Allen","Valeriana pauciflora",1
"Allen","Valerianella umbilicata",1
"Allen","Vallisneria americana",1
"Allen","Verbena hastata",1
"Allen","Verbena urticifolia",1
"Allen","Verbesina alternifolia",1
"Allen","Vernonia gigantea",1
"Allen","Veronica scutellata",1
"Allen","Veronica serpyllifolia",1
"Allen","Veronicastrum virginicum",1
"Allen","Viburnum acerifolium",1
"Allen","Viburnum lentago",2
"Allen","Viburnum prunifolium",1
"Allen","Viburnum rafinesquianum",1
"Allen","Vicia caroliniana",1
"Allen","Viola blanda",1
"Allen","Viola labradorica",1
"Allen","Viola pubescens",1
"Allen","Viola rostrata",1
"Allen","Viola sororia",1
"Allen","Viola striata",1
"Allen","Vitis riparia",1
"Allen","Vulpia octoflora",1
"Allen","Xanthium strumarium",3
"Allen","Zanthoxylum americanum",1
"Allen","Zizia aurea",1
"Bartholomew","Acalypha rhomboidea",1
"Bartholomew","Acer negundo",2
"Bartholomew","Acer nigrum",1
"Bartholomew","Achillea millefolium",1
"Bartholomew","Aesculus glabra",1
"Bartholomew","Agalinis tenuifolia",1
"Bartholomew","Ageratina altissima",1
"Bartholomew","Agrostis hyemalis",1
"Bartholomew","Ambrosia trifida",1
"Bartholomew","Amphicarpaea bracteata",2
"Bartholomew","Anemone acutiloba",1
"Bartholomew","Anemone canadensis",1
"Bartholomew","Anemone virginiana",1
"Bartholomew","Apocynum cannabinum",1
"Bartholomew","Arabis patens",2
"Bartholomew","Arisaema triphyllum",1
"Bartholomew","Aristida dichotoma",1
"Bartholomew","Asclepias exaltata",1
"Bartholomew","Asclepias syriaca",1
"Bartholomew","Asimina triloba",1
"Bartholomew","Asplenium rhizophyllum",1
"Bartholomew","Athyrium filix-femina",1
"Bartholomew","Betula nigra",2
"Bartholomew","Bidens frondosa",1
"Bartholomew","Calystegia silvatica",1
"Bartholomew","Campanulastrum americanum",1
"Bartholomew","Campsis radicans",1
"Bartholomew","Cardamine bulbosa",1
"Bartholomew","Carex albolutescens",1
"Bartholomew","Carex amphibola",1
"Bartholomew","Carex blanda",1
"Bartholomew","Carex cephalophora",1
"Bartholomew","Carex conjuncta",1
"Bartholomew","Carex crinita",1
"Bartholomew","Carex davisii",1
"Bartholomew","Carex digitalis",1
"Bartholomew","Carex frankii",1
"Bartholomew","Carex gracillima",1
"Bartholomew","Carex grayi",1
"Bartholomew","Carex hitchcockiana",1
"Bartholomew","Carex jamesii",1
"Bartholomew","Carex laxiculmis",1
"Bartholomew","Carex lurida",1
"Bartholomew","Carex normalis",1
"Bartholomew","Carex oligocarpa",1
"Bartholomew","Carex picta",1
"Bartholomew","Carex prasina",1
"Bartholomew","Carex rosea",1
"Bartholomew","Carex shortiana",1
"Bartholomew","Carex sparganioides",1
"Bartholomew","Carex squarrosa",1
"Bartholomew","Carex stipata",1
"Bartholomew","Carex swanii",1
"Bartholomew","Carex typhina",1
"Bartholomew","Carex vulpinoidea",1
"Bartholomew","Carpinus caroliniana",1
"Bartholomew","Carya cordiformis",1
"Bartholomew","Carya glabra",2
"Bartholomew","Carya laciniosa",2
"Bartholomew","Celastrus scandens",1
"Bartholomew","Celtis occidentalis",1
"Bartholomew","Cercis canadensis",1
"Bartholomew","Cirsium altissimum",1
"Bartholomew","Corallorhiza odontorhiza",1
"Bartholomew","Cornus drummondii",1
"Bartholomew","Crataegus prona",1
"Bartholomew","Crataegus punctata",3
"Bartholomew","Cryptotaenia canadensis",1
"Bartholomew","Cunila origanoides",1
"Bartholomew","Cuscuta campestris",1
"Bartholomew","Cyperus bipartitus",2
"Bartholomew","Cystopteris bulbifera",1
"Bartholomew","Cystopteris protrusa",1
"Bartholomew","Dasistoma macrophylla",3
"Bartholomew","Dicentra cucullaria",1
"Bartholomew","Dichanthelium acuminatum",1
"Bartholomew","Eleocharis obtusa",1
"Bartholomew","Epifagus virginiana",1
"Bartholomew","Equisetum arvense",1
"Bartholomew","Erechtites hieraciifolius",1
"Bartholomew","Erigeron annuus",1
"Bartholomew","Erigeron philadelphicus",1
"Bartholomew","Euonymus atropurpureus",1
"Bartholomew","Euonymus obovatus",1
"Bartholomew","Eupatorium serotinum",1
"Bartholomew","Festuca subverticillata",1
"Bartholomew","Fimbristylis autumnalis",1
"Bartholomew","Fraxinus biltmoreana",1
"Bartholomew","Fraxinus pennsylvanica",2
"Bartholomew","Fraxinus profunda",1
"Bartholomew","Fraxinus quadrangulata",1
"Bartholomew","Galium aparine",1
"Bartholomew","Galium circaezans",1
"Bartholomew","Galium concinnum",1
"Bartholomew","Galium obtusum",1
"Bartholomew","Gamochaeta purpurea",1
"Bartholomew","Gaylussacia baccata",1
"Bartholomew","Gentiana andrewsii",1
"Bartholomew","Geum canadense",1
"Bartholomew","Glyceria striata",2
"Bartholomew","Gratiola neglecta",1
"Bartholomew","Hamamelis virginiana",1
"Bartholomew","Helianthus tuberosus",1
"Bartholomew","Hybanthus concolor",1
"Bartholomew","Hydrangea cinerea",1
"Bartholomew","Hydrophyllum appendiculatum",1
"Bartholomew","Ilex verticillata",1
"Bartholomew","Impatiens capensis",1
"Bartholomew","Impatiens pallida",1
"Bartholomew","Iodanthus pinnatifidus",1
"Bartholomew","Lepidium virginicum",1
"Bartholomew","Lespedeza hirta",1
"Bartholomew","Lindernia dubia",1
"Bartholomew","Lithospermum latifolium",1
"Bartholomew","Luzula echinata",3
"Bartholomew","Lycopus americanus",1
"Bartholomew","Maianthemum racemosum",1
"Bartholomew","Menispermum canadense",1
"Bartholomew","Monarda clinopodia",1
"Bartholomew","Morus rubra",1
"Bartholomew","Oenothera pilosella",1
"Bartholomew","Orbexilum pedunculatum",1
"Bartholomew","Osmorhiza claytonii",1
"Bartholomew","Oxalis dillenii",2
"Bartholomew","Parthenocissus quinquefolia",1
"Bartholomew","Penstemon calycosus",3
"Bartholomew","Persicaria sagittata",1
"Bartholomew","Phlox glaberrima",1
"Bartholomew","Phlox paniculata",1
"Bartholomew","Phytolacca americana",1
"Bartholomew","Pilea pumila",1
"Bartholomew","Platanus occidentalis",1
"Bartholomew","Poa autumnalis",2
"Bartholomew","Poa chapmaniana",1
"Bartholomew","Poa sylvestris",1
"Bartholomew","Podophyllum peltatum",1
"Bartholomew","Polygonatum biflorum",2
"Bartholomew","Prunella vulgaris",1
"Bartholomew","Prunus americana",1
"Bartholomew","Prunus serotina",1
"Bartholomew","Ptelea trifoliata",1
"Bartholomew","Quercus bicolor",1
"Bartholomew","Quercus macrocarpa",1
"Bartholomew","Quercus palustris",1
"Bartholomew","Quercus rubra",2
"Bartholomew","Rhus copallinum",1
"Bartholomew","Ribes cynosbati",1
"Bartholomew","Robinia pseudoacacia",1
"Bartholomew","Rorippa sessiliflora",1
"Bartholomew","Rosa carolina",2
"Bartholomew","Rosa setigera",2
"Bartholomew","Rubus meracus",2
"Bartholomew","Ruellia strepens",1
"Bartholomew","Rumex verticillatus",1
"Bartholomew","Salix interior",1
"Bartholomew","Salix nigra",1
"Bartholomew","Salix sericea",1
"Bartholomew","Sambucus canadensis",1
"Bartholomew","Samolus parviflorus",1
"Bartholomew","Sanguinaria canadensis",1
"Bartholomew","Sanicula canadensis",1
"Bartholomew","Sanicula trifoliata",1
"Bartholomew","Scirpus georgianus",1
"Bartholomew","Scirpus pendulus",1
"Bartholomew","Scutellaria nervosa",1
"Bartholomew","Setaria viridis",1
"Bartholomew","Smilax rotundifolia",1
"Bartholomew","Smilax tamnoides",1
"Bartholomew","Solanum carolinense",1
"Bartholomew","Solidago altissima",1
"Bartholomew","Solidago caesia",1
"Bartholomew","Sphenopholis intermedia",1
"Bartholomew","Stachys hispida",1
"Bartholomew","Stellaria longifolia",1
"Bartholomew","Tephrosia virginiana",1
"Bartholomew","Teucrium canadense",1
"Bartholomew","Thalictrum revolutum",1
"Bartholomew","Tilia americana",1
"Bartholomew","Toxicodendron radicans",1
"Bartholomew","Trichostema brachiatum",1
"Bartholomew","Typha latifolia",1
"Bartholomew","Ulmus americana",1
"Bartholomew","Vaccinium pallidum",1
"Bartholomew","Valerianella umbilicata",1
"Bartholomew","Verbena bracteata",1
"Bartholomew","Verbena urticifolia",1
"Bartholomew","Viburnum acerifolium",1
"Bartholomew","Viola pubescens",1
"Bartholomew","Vitis aestivalis",1
"Bartholomew","Vitis cinerea",1
"Bartholomew","Vitis labrusca",1
"Bartholomew","Vitis riparia",1
"Bartholomew","Vitis vulpina",1
"Benton","Acalypha virginica",1
"Benton","Achillea millefolium",1
"Benton","Aesculus glabra",1
"Benton","Agalinis auriculata",1
"Benton","Agalinis tenuifolia",1
"Benton","Allium canadense",1
"Benton","Amorpha canescens",1
"Benton","Andropogon gerardi",1
"Benton","Anemone canadensis",1
"Benton","Anemone cylindrica",1
"Benton","Antennaria parlinii",1
"Benton","Apocynum cannabinum",1
"Benton","Asclepias amplexicaulis",1
"Benton","Asclepias sullivantii",1
"Benton","Asclepias syriaca",1
"Benton","Asclepias tuberosa",1
"Benton","Asclepias verticillata",1
"Benton","Bidens tripartita",1
"Benton","Bidens vulgata",1
"Benton","Blephilia ciliata",1
"Benton","Brickellia eupatorioides",1
"Benton","Buglossoides arvensis",1
"Benton","Calamagrostis stricta",1
"Benton","Calystegia silvatica",1
"Benton","Camassia scilloides",1
"Benton","Carex gravida",2
"Benton","Carex grisea",1
"Benton","Carex hirtifolia",1
"Benton","Carex leavenworthii",1
"Benton","Carex meadii",1
"Benton","Carex molesta",1
"Benton","Carex pellita",1
"Benton","Carex vulpinoidea",1
"Benton","Ceanothus americanus",1
"Benton","Cerastium fontanum",1
"Benton","Chamaecrista fasciculata",3
"Benton","Cicuta maculata",1
"Benton","Cirsium discolor",1
"Benton","Cirsium pumilum",1
"Benton","Claytonia virginica",1
"Benton","Conyza canadensis",1
"Benton","Conyza ramosissima",1
"Benton","Coreopsis palmata",1
"Benton","Coreopsis tripteris",1
"Benton","Cornus drummondii",1
"Benton","Cornus racemosa",1
"Benton","Corylus americana",1
"Benton","Crataegus calpodendron",1
"Benton","Cuscuta glomerata",1
"Benton","Dalea purpurea",1
"Benton","Delphinium tricorne",1
"Benton","Desmodium canadense",2
"Benton","Desmodium illinoense",1
"Benton","Dichanthelium acuminatum",1
"Benton","Dichanthelium leibergii",3
"Benton","Dichanthelium oligosanthes",1
"Benton","Drymocallis arguta",1
"Benton","Echinacea pallida",2
"Benton","Echinochloa muricata",1
"Benton","Eleocharis erythropoda",1
"Benton","Ellisia nyctelea",1
"Benton","Elymus canadensis",2
"Benton","Elymus repens",1
"Benton","Elymus villosus",1
"Benton","Elymus virginicus",1
"Benton","Equisetum arvense",1
"Benton","Equisetum hyemale",1
"Benton","Equisetum laevigatum",1
"Benton","Eryngium yuccifolium",1
"Benton","Eupatorium altissimum",1
"Benton","Euphorbia corollata",1
"Benton","Euphorbia nutans",1
"Benton","Euthamia graminifolia",2
"Benton","Euthamia gymnospermoides",1
"Benton","Fragaria virginiana",2
"Benton","Fraxinus americana",1
"Benton","Geranium maculatum",1
"Benton","Helianthus grosseserratus",1
"Benton","Helianthus mollis",1
"Benton","Helianthus occidentalis",1
"Benton","Helianthus pauciflorus",2
"Benton","Hesperostipa spartea",2
"Benton","Heuchera americana",1
"Benton","Hordeum jubatum",1
"Benton","Hypericum sphaerocarpum",1
"Benton","Juncus dudleyi",1
"Benton","Krigia biflora",1
"Benton","Lactuca canadensis",1
"Benton","Lepidium virginicum",1
"Benton","Lespedeza capitata",1
"Benton","Liatris aspera",1
"Benton","Liatris pycnostachya",2
"Benton","Lithospermum canescens",1
"Benton","Lobelia spicata",1
"Benton","Ludwigia palustris",1
"Benton","Lycopus americanus",1
"Benton","Lythrum alatum",1
"Benton","Malus ioensis",1
"Benton","Mentha canadensis",1
"Benton","Monarda fistulosa",1
"Benton","Muhlenbergia frondosa",2
"Benton","Muhlenbergia mexicana",1
"Benton","Muhlenbergia schreberi",1
"Benton","Nabalus asper",1
"Benton","Oenothera gaura",2
"Benton","Orbexilum onobrychis",1
"Benton","Ostrya virginiana",1
"Benton","Oxalis stricta",1
"Benton","Oxalis violacea",2
"Benton","Panicum capillare",1
"Benton","Panicum dichotomiflorum",1
"Benton","Panicum virgatum",1
"Benton","Parthenium integrifolium",1
"Benton","Parthenocissus inserta",1
"Benton","Penthorum sedoides",1
"Benton","Perideridia americana",2
"Benton","Persicaria pensylvanica",1
"Benton","Phlox glaberrima",1
"Benton","Phlox pilosa",2
"Benton","Phragmites australis",1
"Benton","Physostegia virginiana",1
"Benton","Plantago aristata",1
"Benton","Poa palustris",1
"Benton","Potentilla simplex",1
"Benton","Primula meadia",1
"Benton","Prunus americana",3
"Benton","Prunus serotina",1
"Benton","Pycnanthemum virginianum",1
"Benton","Quercus imbricaria",1
"Benton","Quercus macrocarpa",1
"Benton","Ratibida pinnata",2
"Benton","Ribes cynosbati",1
"Benton","Rorippa palustris",1
"Benton","Rosa carolina",5
"Benton","Ruellia humilis",1
"Benton","Rumex altissimus",1
"Benton","Sagittaria brevirostra",1
"Benton","Salix eriocephala",2
"Benton","Salix interior",1
"Benton","Schoenoplectus acutus",1
"Benton","Scirpus atrovirens",1
"Benton","Scirpus pendulus",1
"Benton","Setaria pumila",1
"Benton","Silphium integrifolium",1
"Benton","Silphium laciniatum",1
"Benton","Silphium terebinthinaceum",1
"Benton","Sisyrinchium albidum",1
"Benton","Smilax tamnoides",1
"Benton","Solidago altissima",1
"Benton","Solidago gigantea",1
"Benton","Solidago missouriensis",1
"Benton","Solidago rigida",1
"Benton","Sorghastrum nutans",1
"Benton","Spartina pectinata",1
"Benton","Sphenopholis intermedia",1
"Benton","Spiraea alba",1
"Benton","Sporobolus heterolepis",1
"Benton","Stachys arenicola",1
"Benton","Symphyotrichum drummondii",1
"Benton","Symphyotrichum ericoides",1
"Benton","Symphyotrichum laeve",1
"Benton","Symphyotrichum novae-angliae",1
"Benton","Symphyotrichum oolentangiense",1
"Benton","Symphyotrichum praealtum",1
"Benton","Thalictrum revolutum",1
"Benton","Thaspium chapmanii",1
"Benton","Tilia americana",1
"Benton","Tradescantia ohiensis",1
"Benton","Trillium recurvatum",1
"Benton","Typha latifolia",1
"Benton","Vernonia fasciculata",1
"Benton","Veronica catenata",1
"Benton","Veronica peregrina",1
"Benton","Veronicastrum virginicum",2
"Benton","Viburnum prunifolium",1
"Benton","Vitis riparia",1
"Benton","Zizia aurea",1
"Blackford","Acalypha rhomboidea",1
"Blackford","Actaea pachypoda",1
"Blackford","Adiantum pedatum",1
"Blackford","Agalinis tenuifolia",2
"Blackford","Agastache scrophulariifolia",1
"Blackford","Ageratina altissima",1
"Blackford","Agrimonia gryposepala",1
"Blackford","Agrimonia parviflora",2
"Blackford","Agrimonia pubescens",1
"Blackford","Agrostis perennans",1
"Blackford","Alisma subcordatum",1
"Blackford","Amaranthus albus",1
"Blackford","Amaranthus tuberculatus",1
"Blackford","Ambrosia trifida",2
"Blackford","Amphicarpaea bracteata",2
"Blackford","Anemone acutiloba",1
"Blackford","Anemone canadensis",1
"Blackford","Anemone virginiana",2
"Blackford","Antennaria parlinii",1
"Blackford","Apocynum androsaemifolium",1
"Blackford","Apocynum cannabinum",2
"Blackford","Aquilegia canadensis",1
"Blackford","Arenaria serpyllifolia",1
"Blackford","Arisaema triphyllum",1
"Blackford","Asarum canadense",1
"Blackford","Asclepias exaltata",1
"Blackford","Asclepias incarnata",1
"Blackford","Asclepias syriaca",1
"Blackford","Asplenium platyneuron",1
"Blackford","Athyrium filix-femina",1
"Blackford","Bidens discoidea",1
"Blackford","Bidens frondosa",1
"Blackford","Bidens trichosperma",1
"Blackford","Bidens tripartita",1
"Blackford","Blephilia hirsuta",1
"Blackford","Boehmeria cylindrica",1
"Blackford","Bolboschoenus fluviatilis",1
"Blackford","Botrypus virginianus",1
"Blackford","Brassica rapa",1
"Blackford","Bromus pubescens",1
"Blackford","Buglossoides arvensis",1
"Blackford","Calamagrostis canadensis",1
"Blackford","Caltha palustris",1
"Blackford","Campanulastrum americanum",1
"Blackford","Cardamine bulbosa",1
"Blackford","Cardamine concatenata",2
"Blackford","Cardamine douglassii",2
"Blackford","Cardamine pensylvanica",1
"Blackford","Carex albursina",1
"Blackford","Carex amphibola",1
"Blackford","Carex cephalophora",1
"Blackford","Carex gracilescens",1
"Blackford","Carex granularis",1
"Blackford","Carex grayi",1
"Blackford","Carex hyalinolepis",1
"Blackford","Carex jamesii",1
"Blackford","Carex lupulina",1
"Blackford","Carex muskingumensis",1
"Blackford","Carex normalis",1
"Blackford","Carex oligocarpa",1
"Blackford","Carex pellita",1
"Blackford","Carex pensylvanica",1
"Blackford","Carex radiata",1
"Blackford","Carex shortiana",1
"Blackford","Carex sparganioides",1
"Blackford","Carex squarrosa",1
"Blackford","Carex tribuloides",1
"Blackford","Carex vulpinoidea",1
"Blackford","Carpinus caroliniana",1
"Blackford","Caulophyllum thalictroides",1
"Blackford","Celastrus scandens",1
"Blackford","Cephalanthus occidentalis",3
"Blackford","Cerastium fontanum",1
"Blackford","Cercis canadensis",1
"Blackford","Chaerophyllum procumbens",1
"Blackford","Chamaenerion angustifolium",1
"Blackford","Cicuta maculata",1
"Blackford","Cinna arundinacea",3
"Blackford","Circaea canadensis",1
"Blackford","Cirsium discolor",2
"Blackford","Claytonia virginica",1
"Blackford","Clematis viorna",1
"Blackford","Clematis virginiana",1
"Blackford","Collinsia verna",1
"Blackford","Collinsonia canadensis",2
"Blackford","Comandra umbellata",1
